Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000074848354,1114766.37357564,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000006468523,1374365.7325611,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000715478,1469946.93382568,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000070181,1706739.04959972,0.0,72482.76,197568. 
 01/01  05:00:00,15.00000000069,1860303.22562746,0.0,72482.76,197568. 
 01/01  06:00:00,21.891854658513,7324048.34780047,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999926,7633055.07568546,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999983,5510612.7824889,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999999,5610714.45409076,0.0,1215662.2935463,444528. 
 01/01  10:00:00,22.0000000000002,4465458.10931394,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1245509.44046992,0.0,130468.968,444528. 
 01/01  12:00:00,23.1307524599537,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.3562994507597,0.0,0.0,334709.379629289,395136. 
 01/01  14:00:00,22.0136092606556,1540142.91390701,0.0,430492.811891541,444528. 
 01/01  15:00:00,22.0001813644978,2042142.78407927,0.0,702073.387857103,444528. 
 01/01  16:00:00,22.000022054834,2290259.8017561,0.0,1015571.80900791,444528. 
 01/01  17:00:00,22.0000031046673,2527608.67289346,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000004705194,2451673.74281803,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000766451,2221736.93323762,0.0,724827.6,296352. 
 01/01  20:00:00,17.2248693949871,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.3784054406995,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.3583833515209,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.4958734663884,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0041103170367,387979.037786372,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000062514599,917921.420680863,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000004854786,1259863.28338901,0.0,72482.76,197568. 
 01/02  03:00:00,15.000000058304,1366517.15701061,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000056722,1643709.13898365,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000005674,1857827.88721745,0.0,72482.76,197568. 
 01/02  06:00:00,21.8915012219157,7328036.69470497,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999918,7781819.21299107,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999983,5637809.24596522,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999999,5780335.20126173,0.0,1234048.07273008,444528. 
 01/02  10:00:00,22.0000000000001,4729466.68471702,0.0,264561.646508294,444528. 
 01/02  11:00:00,22.0000000000001,2839441.29427945,0.0,130468.968,444528. 
 01/02  12:00:00,22.5360511716835,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.7918397970771,0.0,102697.663838017,130468.968,395136. 
 01/02  14:00:00,26.,0.0,1371524.41059802,130468.968,444528. 
 01/02  15:00:00,26.,0.0,2276026.25777775,130468.968,444528. 
 01/02  16:00:00,26.,0.0,1169575.467124,130468.968,444528. 
 01/02  17:00:00,24.88964171017,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.7044912471117,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.7280512689105,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.5021846493852,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.7610421868986,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.6554503050591,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.6619275097532,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.6956224070749,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.9116573101248,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.0825157965034,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.3252143148737,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0048204963144,326577.220843007,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001896188199,709407.409911937,0.0,72482.76,197568. 
 01/03  06:00:00,21.9040473031708,5125036.47989219,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999999,6182206.5095359,0.0,144965.52,197568. 
 01/03  08:00:00,22.0000000000002,4219613.13803689,0.0,434896.56,197568. 
 01/03  09:00:00,22.0000000000001,3603861.89185203,0.0,1242917.86441775,444528. 
 01/03  10:00:00,22.0000000000002,2769916.56523158,0.0,904252.204157172,444528. 
 01/03  11:00:00,22.,2363136.30624386,0.0,319092.285421305,444528. 
 01/03  12:00:00,22.,1988387.63683291,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1430284.3057818,0.0,320035.013619388,395136. 
 01/03  14:00:00,22.,1764444.96386472,0.0,417513.923437301,444528. 
 01/03  15:00:00,22.,1785877.48163397,0.0,691038.152657889,444528. 
 01/03  16:00:00,22.,1995413.65566351,0.0,1006037.02224019,444528. 
 01/03  17:00:00,22.,1784716.10521704,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1628898.09974681,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1489378.4215972,0.0,724827.6,296352. 
 01/03  20:00:00,18.7312279201509,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,18.787735606668,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,17.9994246675107,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.2817557005161,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.5313748516212,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.6160013830782,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.0282337508794,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0004117303429,494632.225416739,0.0,72482.76,197568. 
 01/04  04:00:00,15.0000215531606,850631.255796106,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000017688594,1030820.85880355,0.0,72482.76,197568. 
 01/04  06:00:00,21.9023902239308,5225699.47994522,0.0,144965.52,197568. 
 01/04  07:00:00,22.0000000000001,6758996.15865497,0.0,144965.52,197568. 
 01/04  08:00:00,22.0000000000001,4749517.25185011,0.0,434896.56,197568. 
 01/04  09:00:00,22.,4511421.33053456,0.0,1273105.05567087,444528. 
 01/04  10:00:00,22.0000000000001,3808020.74234918,0.0,890838.684219532,444528. 
 01/04  11:00:00,22.,3589000.03893624,0.0,130468.968,444528. 
 01/04  12:00:00,22.0000000000002,3059939.04055857,0.0,130468.968,444528. 
 01/04  13:00:00,22.,1996173.48659407,0.0,130468.968,395136. 
 01/04  14:00:00,22.,2623819.92945805,0.0,130468.968,444528. 
 01/04  15:00:00,21.9999999999998,2676386.23926339,0.0,130468.968,444528. 
 01/04  16:00:00,22.,2647933.951278,0.0,645715.221298013,444528. 
 01/04  17:00:00,22.,2598704.17501739,0.0,1304689.68,444528. 
 01/04  18:00:00,22.0000000000002,2418501.22906389,0.0,1014758.64,395136. 
 01/04  19:00:00,22.0000000000003,2139156.36490536,0.0,724827.6,296352. 
 01/04  20:00:00,18.0730087646524,0.0,0.0,724827.6,296352. 
 01/04  21:00:00,18.1249483049463,0.0,0.0,434896.56,246960. 
 01/04  22:00:00,17.246103458437,0.0,0.0,434896.56,246960. 
 01/04  23:00:00,16.4395630234746,0.0,0.0,144965.52,197568. 
 01/04  24:00:00,15.5937244196198,0.0,0.0,72482.76,197568. 
 01/05  01:00:00,15.0012248599644,102694.155375379,0.0,72482.76,197568. 
 01/05  02:00:00,15.0000003950581,650347.521659539,0.0,72482.76,197568. 
 01/05  03:00:00,15.0000000234552,974325.187199613,0.0,72482.76,197568. 
 01/05  04:00:00,15.0000000021426,1121932.80391959,0.0,72482.76,197568. 
 01/05  05:00:00,15.0000000001891,1347626.99874805,0.0,72482.76,197568. 
 01/05  06:00:00,21.8969373823289,6366076.27475208,0.0,144965.52,197568. 
 01/05  07:00:00,21.9999999999984,7243879.56725481,0.0,144965.52,197568. 
 01/05  08:00:00,21.9999999999998,5197501.62390257,0.0,434896.56,197568. 
 01/05  09:00:00,21.9999999999998,5202103.43595814,0.0,1225093.90920006,444528. 
 01/05  10:00:00,22.0000000000001,4126207.37561438,0.0,130468.968,444528. 
 01/05  11:00:00,22.,822627.289417929,0.0,130468.968,444528. 
 01/05  12:00:00,25.2496016487008,0.0,0.0,130468.968,444528. 
 01/05  13:00:00,25.9487193994648,0.0,1987165.17689237,130468.968,395136. 
 01/05  14:00:00,25.9984830963022,0.0,2858443.11128425,130468.968,444528. 
 01/05  15:00:00,25.9997912680549,0.0,2928991.13525876,130468.968,444528. 
