Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000078260431,1122274.14069917,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000006802595,1376340.88555821,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000747456,1472518.6811143,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000073232,1705774.42417871,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000007194,1858018.07078852,0.0,72482.76,197568. 
 01/01  06:00:00,21.8918881155385,7318548.8977928,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999921,7628358.29087966,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5506284.16722594,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999998,5626499.24586076,0.0,1186826.10739573,444528. 
 01/01  10:00:00,22.,4428086.65538264,0.0,130468.968,444528. 
 01/01  11:00:00,22.,998443.683828256,0.0,130468.968,444528. 
 01/01  12:00:00,23.1501293920414,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.2526171892725,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0187189912111,1788997.10494715,0.0,130742.532617745,444528. 
 01/01  15:00:00,22.0021233375254,2262604.88130778,0.0,496912.24864242,444528. 
 01/01  16:00:00,22.0002768121468,2426852.42436683,0.0,917188.822024994,444528. 
 01/01  17:00:00,22.0000405222011,2584094.51100542,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000063106702,2482918.87747061,0.0,1014758.64,395136. 
 01/01  19:00:00,22.000001053356,2237501.31304811,0.0,724827.6,296352. 
 01/01  20:00:00,17.2038934991603,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.3530129726321,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.3353874269261,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.4751607893358,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0041006103539,403193.318353656,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000065560248,926946.042072702,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000005132205,1263179.41579476,0.0,72482.76,197568. 
 01/02  03:00:00,15.000000060386,1374869.25566625,0.0,72482.76,197568. 
