Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000060165,885314.810910027,0.0,72482.76,197568. 
 01/01  02:00:00,15.000000000434,1266541.44346063,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000473,1403608.19213271,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000048,1613707.05745451,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000007,1798273.04321754,0.0,72482.76,197568. 
 01/01  06:00:00,21.8924855094949,7195637.4337485,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999936,7596236.11139462,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5490337.22014055,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999998,5610045.27132753,0.0,1203051.56395578,444528. 
 01/01  10:00:00,22.0000000000001,4711388.436982,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000002,2026832.2846975,0.0,130468.968,444528. 
 01/01  12:00:00,22.,172109.55964033,0.0,130468.968,444528. 
 01/01  13:00:00,22.,762302.620473647,0.0,165146.1848188,395136. 
 01/01  14:00:00,22.0000000000002,2429175.35326021,0.0,248400.137207343,444528. 
 01/01  15:00:00,22.0000000000004,2624838.63181237,0.0,575779.928434256,444528. 
 01/01  16:00:00,22.0000000000001,2635980.45517098,0.0,957179.96905324,444528. 
 01/01  17:00:00,22.0000000000002,2717450.62825155,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2559168.45169565,0.0,1014758.64,395136. 
 01/01  19:00:00,22.,2275822.64511365,0.0,724827.6,296352. 
 01/01  20:00:00,17.9879091074559,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.9148693401854,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.8429523359945,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.9331943855879,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0163075679851,32735.7664469035,0.0,72482.76,197568. 
 01/02  01:00:00,15.00000000474,688078.371407424,0.0,72482.76,197568. 
 01/02  02:00:00,15.000000000307,1147601.15648579,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000303,1356504.48462889,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000031,1538811.72546479,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000005,1789538.64273684,0.0,72482.76,197568. 
 01/02  06:00:00,21.8922261105149,7179721.70526314,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999935,7740444.50690676,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999989,5615759.23292328,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999999,5776850.49263058,0.0,1223957.7395054,444528. 
 01/02  10:00:00,22.0000000000003,4971707.05459058,0.0,168027.226191972,444528. 
 01/02  11:00:00,22.0000000000003,3225525.72380662,0.0,130468.968,444528. 
 01/02  12:00:00,22.0000000000001,652719.831708305,0.0,130468.968,444528. 
 01/02  13:00:00,25.305827195145,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.9565021404287,0.0,1776857.52098357,130468.968,444528. 
 01/02  15:00:00,25.9984953513548,0.0,3975615.52594129,130468.968,444528. 
 01/02  16:00:00,25.9997631400073,0.0,3447274.67776843,130468.968,444528. 
 01/02  17:00:00,25.7365632554102,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.3438151773968,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.3751546569385,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,22.0843012692555,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,21.3307918282449,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,20.187458539708,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,19.16957054811,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,18.1746185121734,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.3686661494532,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.515583393697,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.736517536236,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0206235354272,14753.8827123849,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000000009989,506134.554161123,0.0,72482.76,197568. 
 01/03  06:00:00,21.9030445864392,5536467.72487024,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999998,6033497.7629129,0.0,144965.52,197568. 
 01/03  08:00:00,22.,4146486.65838743,0.0,434896.56,197568. 
