Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000064155233,1092448.3071208,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000005438263,1368162.29939051,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000614403,1459306.20998641,0.0,72482.76,197568. 
 01/01  04:00:00,15.000000006041,1706423.72510934,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000005954,1863271.44374238,0.0,72482.76,197568. 
 01/01  06:00:00,21.8917994802667,7332321.68620544,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999923,7642034.18625084,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999983,5518942.25314939,0.0,434896.56,197568. 
 01/01  09:00:00,22.0000000000001,5645734.22018978,0.0,1163354.07042644,444528. 
 01/01  10:00:00,22.,4678639.91273923,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1371367.53734998,0.0,130468.968,444528. 
 01/01  12:00:00,23.2671240931924,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.4326688716016,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0170484070683,1590267.43250687,0.0,130468.968,444528. 
 01/01  15:00:00,22.0002447675425,2178805.80154068,0.0,360358.808628774,444528. 
 01/01  16:00:00,22.0000308807123,2381081.94465457,0.0,849432.073523524,444528. 
 01/01  17:00:00,22.000004395093,2544233.04170705,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000006712866,2462106.45427846,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000001102154,2228397.0395803,0.0,724827.6,296352. 
 01/01  20:00:00,17.3209730258242,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.457922816847,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.4240383089786,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.5509932434038,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0040480069796,345874.818382024,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000053169457,892466.751384534,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000004039978,1249569.94903672,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000507367,1346684.76906813,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000049415,1641178.66433969,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000004951,1858566.619305,0.0,72482.76,197568. 
 01/02  06:00:00,21.8914720058093,7331761.06672375,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999917,7789129.02690184,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999983,5644868.88791416,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999996,5809062.591707,0.0,1191549.91445659,444528. 
 01/02  10:00:00,21.9999999999998,4978175.8781204,0.0,130468.968,444528. 
 01/02  11:00:00,22.,2926982.97213817,0.0,130468.968,444528. 
 01/02  12:00:00,22.9984683283475,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9891188638856,0.0,2576950.1419167,130468.968,395136. 
 01/02  14:00:00,25.9999999999873,0.0,4880621.75324147,130468.968,444528. 
 01/02  15:00:00,25.9999999999978,0.0,4595671.77604489,130468.968,444528. 
 01/02  16:00:00,25.9999999999997,0.0,2050923.18232189,130468.968,444528. 
 01/02  17:00:00,25.2216383949567,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.9652943535551,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.9841474442508,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.7302012946153,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.9794531237292,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.8552800911358,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.8482238873157,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.8669518724523,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.0704670786969,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.2283809647835,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.4590496440667,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0022525220133,224774.833748525,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000015863819,652792.327769001,0.0,72482.76,197568. 
 01/03  06:00:00,21.9036165005319,5275774.13172475,0.0,144965.52,197568. 
 01/03  07:00:00,22.,6145774.4692537,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999998,4206236.35438296,0.0,434896.56,197568. 
 01/03  09:00:00,22.0000000000001,3619982.24649118,0.0,1205275.07400775,444528. 
 01/03  10:00:00,22.0000000000002,2882543.15566285,0.0,691956.456446509,444528. 
 01/03  11:00:00,22.0000000000002,2465881.83156752,0.0,130468.968,444528. 
 01/03  12:00:00,22.0000000000002,1967361.90776276,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1490263.52196474,0.0,130468.968,395136. 
 01/03  14:00:00,22.0000000000002,1887629.81193829,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1961501.1872501,0.0,343097.14971462,444528. 
 01/03  16:00:00,22.0000000000002,2109608.11138097,0.0,834425.299705152,444528. 
 01/03  17:00:00,22.,1825006.08975234,0.0,1304689.68,444528. 
 01/03  18:00:00,22.0000000000002,1655576.47685722,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1505423.1369383,0.0,724827.6,296352. 
 01/03  20:00:00,19.0125828432035,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,18.9833847251404,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1703763648481,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4262331721417,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.6677825242657,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.744127390755,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.1448876367578,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.002924747027,419485.129779793,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001395458652,806389.612040029,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000104927268,1020016.80860226,0.0,72482.76,197568. 
 01/04  06:00:00,21.9034941898074,4957570.21054336,0.0,144965.52,197568. 
 01/04  07:00:00,21.9999999999999,6730478.68404408,0.0,144965.52,197568. 
 01/04  08:00:00,22.0000000000002,4737886.67199195,0.0,434896.56,197568. 
 01/04  09:00:00,21.9999999999999,4518291.06406977,0.0,1253574.33722131,444528. 
 01/04  10:00:00,22.0000000000002,3922024.10279575,0.0,672262.327093811,444528. 
 01/04  11:00:00,22.0000000000002,3583243.25488529,0.0,130468.968,444528. 
 01/04  12:00:00,22.,2969147.43420557,0.0,130468.968,444528. 
 01/04  13:00:00,22.0000000000002,1763803.87302215,0.0,130468.968,395136. 
 01/04  14:00:00,21.9999999999999,2299142.92755213,0.0,130468.968,444528. 
 01/04  15:00:00,22.,2394924.15383406,0.0,130468.968,444528. 
 01/04  16:00:00,22.,2688670.43556521,0.0,282605.220623216,444528. 
 01/04  17:00:00,22.0000000000002,2547462.2801017,0.0,1304689.68,444528. 
 01/04  18:00:00,22.0000000000002,2390122.6446884,0.0,1014758.64,395136. 
 01/04  19:00:00,22.0000000000003,2126003.41287062,0.0,724827.6,296352. 
 01/04  20:00:00,17.7435200414207,0.0,0.0,724827.6,296352. 
 01/04  21:00:00,17.8867607948172,0.0,0.0,434896.56,246960. 
 01/04  22:00:00,17.0223739328513,0.0,0.0,434896.56,246960. 
 01/04  23:00:00,16.2417935450803,0.0,0.0,144965.52,197568. 
 01/04  24:00:00,15.4022817258823,0.0,0.0,72482.76,197568. 
 01/05  01:00:00,15.0021720921857,248560.952228551,0.0,72482.76,197568. 
 01/05  02:00:00,15.0000018735949,747228.682079082,0.0,72482.76,197568. 
 01/05  03:00:00,15.0000001227237,1023189.37995402,0.0,72482.76,197568. 
 01/05  04:00:00,15.000000013117,1109519.80795031,0.0,72482.76,197568. 
 01/05  05:00:00,15.000000001138,1405117.23201763,0.0,72482.76,197568. 
 01/05  06:00:00,21.8962537204358,6511560.97435559,0.0,144965.52,197568. 
 01/05  07:00:00,21.9999999999981,7281951.75680555,0.0,144965.52,197568. 
 01/05  08:00:00,21.9999999999995,5218931.58378252,0.0,434896.56,197568. 
 01/05  09:00:00,21.9999999999999,5240878.98905093,0.0,1177722.53316818,444528. 
 01/05  10:00:00,22.0000000000002,4329470.41720598,0.0,130468.968,444528. 
 01/05  11:00:00,22.0000000000001,1003357.80660812,0.0,130468.968,444528. 
 01/05  12:00:00,25.8042150318193,0.0,156810.390229689,130468.968,444528. 
 01/05  13:00:00,26.,0.0,4470867.10384725,130468.968,395136. 
 01/05  14:00:00,25.9999999999999,0.0,6357705.81715354,130468.968,444528. 
 01/05  15:00:00,25.9999999999998,0.0,5361998.11721155,130468.968,444528. 
 01/05  16:00:00,26.0000000000001,0.0,2413835.27963293,130468.968,444528. 
 01/05  17:00:00,25.2894861337003,0.0,0.0,1304689.68,444528. 
 01/05  18:00:00,23.8880782329587,0.0,0.0,1014758.64,395136. 
 01/05  19:00:00,22.8359967961151,0.0,0.0,724827.6,296352. 
 01/05  20:00:00,21.385562946436,0.0,0.0,724827.6,296352. 
 01/05  21:00:00,20.5212052824311,0.0,0.0,434896.56,246960. 
 01/05  22:00:00,19.2113160214008,0.0,0.0,434896.56,246960. 
 01/05  23:00:00,18.0467659766102,0.0,0.0,144965.52,197568. 
 01/05  24:00:00,16.8962899086836,0.0,0.0,72482.76,197568. 
 01/06  01:00:00,15.9374479954301,0.0,0.0,72482.76,148176. 
 01/06  02:00:00,15.0047609803052,52293.030752287,0.0,72482.76,148176. 
 01/06  03:00:00,15.0000000038931,771982.589654889,0.0,72482.76,148176. 
 01/06  04:00:00,15.0000000002635,1193580.04756232,0.0,72482.76,148176. 
 01/06  05:00:00,15.000000000027,1358999.30937812,0.0,72482.76,148176. 
 01/06  06:00:00,15.0000000000027,1530226.50461529,0.0,72482.76,148176. 
 01/06  07:00:00,21.8947152710739,6740415.01926932,0.0,144965.52,197568. 
 01/06  08:00:00,21.9999999999967,7185933.58149518,0.0,144965.52,197568. 
 01/06  09:00:00,21.9999999999993,5612707.57841742,0.0,703081.362561398,246960. 
 01/06  10:00:00,21.9999999999999,4532537.45653336,0.0,554283.419060602,246960. 
 01/06  11:00:00,22.0000000000002,3912189.77346463,0.0,78447.8807409169,246960. 
 01/06  12:00:00,22.,3104602.11370212,0.0,72482.76,246960. 
 01/06  13:00:00,22.0000000000002,2303023.94917864,0.0,72482.76,246960. 
 01/06  14:00:00,22.0000000000001,2073924.39203599,0.0,72482.76,246960. 
 01/06  15:00:00,22.0000000000001,1208797.04518924,0.0,21744.828,172872. 
 01/06  16:00:00,22.,1420448.32755904,0.0,36921.2187019753,172872. 
 01/06  17:00:00,21.9999999999999,1788732.78487474,0.0,217448.28,172872. 
 01/06  18:00:00,18.9297474099182,0.0,0.0,72482.76,148176. 
 01/06  19:00:00,18.0484442269867,0.0,0.0,72482.76,148176. 
 01/06  20:00:00,16.8986811890384,0.0,0.0,72482.76,148176. 
 01/06  21:00:00,15.8835942456801,0.0,0.0,72482.76,148176. 
 01/06  22:00:00,15.001082560086,157914.612639018,0.0,72482.76,148176. 
 01/06  23:00:00,15.0000000053179,805163.07295127,0.0,72482.76,148176. 
 01/06  24:00:00,15.0000000003543,1145368.23930192,0.0,72482.76,148176. 
 01/07  01:00:00,15.0000000000348,1242789.42315928,0.0,72482.76,148176. 
 01/07  02:00:00,15.0000000000033,1411087.90619873,0.0,72482.76,148176. 
 01/07  03:00:00,15.0000000000004,1566338.68618267,0.0,72482.76,148176. 
 01/07  04:00:00,15.0000000000002,1656489.852298,0.0,72482.76,148176. 
 01/07  05:00:00,15.0000000000001,1781743.4869405,0.0,72482.76,148176. 
 01/07  06:00:00,15.0000000000001,1894071.66220248,0.0,72482.76,148176. 
 01/07  07:00:00,15.,1989924.54867471,0.0,72482.76,148176. 
 01/07  08:00:00,15.,1943536.27971884,0.0,72482.76,148176. 
 01/07  09:00:00,15.,1877294.65697728,0.0,69639.1752523646,148176. 
 01/07  10:00:00,15.0000000000002,1736407.13177538,0.0,55454.3158714293,148176. 
 01/07  11:00:00,15.0000000000001,1537564.2034339,0.0,26323.701717672,148176. 
 01/07  12:00:00,14.9999999999999,1315719.73773383,0.0,7248.276,148176. 
 01/07  13:00:00,15.,1288659.91177694,0.0,7248.276,148176. 
 01/07  14:00:00,15.0000000000001,1064588.65656783,0.0,7248.276,148176. 
 01/07  15:00:00,15.0000000000001,1032195.10644944,0.0,15801.4383318794,148176. 
 01/07  16:00:00,15.,1201403.22703598,0.0,44657.1247112767,148176. 
 01/07  17:00:00,15.0000000000001,1241065.82833386,0.0,72482.76,148176. 
 01/07  18:00:00,15.0000000000001,1318290.26297843,0.0,72482.76,148176. 
 01/07  19:00:00,15.0000000000002,1485629.91707521,0.0,72482.76,148176. 
 01/07  20:00:00,15.0000000000002,1423202.2212981,0.0,72482.76,148176. 
 01/07  21:00:00,15.0000000000001,1402676.41375049,0.0,72482.76,148176. 
 01/07  22:00:00,15.,1375425.92381673,0.0,72482.76,148176. 
 01/07  23:00:00,15.0000000000001,1371973.34356156,0.0,72482.76,148176. 
 01/07  24:00:00,15.0000000000001,1360859.77234715,0.0,72482.76,148176. 
 01/08  01:00:00,15.0000000000001,1446314.78460266,0.0,72482.76,197568. 
 01/08  02:00:00,15.0000000000001,1386165.14934961,0.0,72482.76,197568. 
 01/08  03:00:00,15.0000000000001,1406284.87423168,0.0,72482.76,197568. 
 01/08  04:00:00,15.0000000000001,1431024.25259977,0.0,72482.76,197568. 
 01/08  05:00:00,15.,1474198.35275435,0.0,72482.76,197568. 
 01/08  06:00:00,21.8953288809276,6785013.05061048,0.0,144965.52,197568. 
 01/08  07:00:00,21.9999999999963,7007410.07303634,0.0,144965.52,197568. 
 01/08  08:00:00,21.9999999999994,4834616.86653564,0.0,434896.56,197568. 
 01/08  09:00:00,21.9999999999998,4467231.19539238,0.0,1218511.0755766,444528. 
 01/08  10:00:00,22.0000000000001,3868836.08948565,0.0,655614.389096558,444528. 
 01/08  11:00:00,22.,3620930.64202293,0.0,130468.968,444528. 
 01/08  12:00:00,22.,3331064.59048928,0.0,130468.968,444528. 
 01/08  13:00:00,22.,2668356.56248103,0.0,130468.968,395136. 
 01/08  14:00:00,22.,2189501.25099049,0.0,130468.968,444528. 
 01/08  15:00:00,22.0873528202151,0.0,0.0,130468.968,444528. 
 01/08  16:00:00,22.4622178472075,0.0,0.0,130468.968,444528. 
 01/08  17:00:00,22.0080660409697,719853.539577903,0.0,910281.581709255,444528. 
 01/08  18:00:00,22.000033820466,1247023.84506151,0.0,1014758.64,395136. 
 01/08  19:00:00,22.0000031355737,1540061.74990882,0.0,724827.6,296352. 
 01/08  20:00:00,19.5544333574155,0.0,0.0,724827.6,296352. 
 01/08  21:00:00,19.1329778741447,0.0,0.0,434896.56,246960. 
 01/08  22:00:00,18.1155217288952,0.0,0.0,434896.56,246960. 
 01/08  23:00:00,17.1529283237107,0.0,0.0,144965.52,197568. 
