Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000037336,905510.323990152,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000002733,1275444.10621583,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000305,1401676.01148913,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000032,1621297.10916374,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000004,1802130.99913234,0.0,72482.76,197568. 
 01/01  06:00:00,21.8924535470916,7202954.87470767,0.0,144965.52,197568. 
 01/01  07:00:00,21.999999999993,7596442.07672195,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999988,5489388.91060499,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999997,5599561.97511583,0.0,1217114.41295913,444528. 
 01/01  10:00:00,22.0000000000001,4705173.63715362,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000002,2031187.01609126,0.0,130468.968,444528. 
 01/01  12:00:00,22.,203001.765408804,0.0,130468.968,444528. 
 01/01  13:00:00,22.,672516.963382723,0.0,324607.749686029,395136. 
 01/01  14:00:00,22.,2323189.62306584,0.0,394537.255852004,444528. 
 01/01  15:00:00,21.9999999999998,2534252.38163556,0.0,678349.794105921,444528. 
 01/01  16:00:00,22.,2576085.11323842,0.0,1006643.4534291,444528. 
 01/01  17:00:00,22.,2692184.65586079,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2544752.28381614,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000000002,2268350.48410116,0.0,724827.6,296352. 
 01/01  20:00:00,17.9055324125385,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.8693092178492,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.7957425810461,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.8929958352348,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0034856519735,54991.8386698584,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000029641,709206.517469299,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000001948,1157742.04234204,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000196,1358605.02026622,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000023,1546303.17831509,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000003,1793487.32108092,0.0,72482.76,197568. 
 01/02  06:00:00,21.8921892250226,7188014.7721485,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999931,7740803.08584509,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5615004.04771821,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999997,5768570.14593949,0.0,1234943.31079868,444528. 
 01/02  10:00:00,21.9999999999999,4851452.56502622,0.0,356148.749262043,444528. 
 01/02  11:00:00,22.0000000000001,3215943.75437748,0.0,130468.968,444528. 
 01/02  12:00:00,22.0000000000001,649997.09521732,0.0,130468.968,444528. 
 01/02  13:00:00,25.269643455588,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.9551541912644,0.0,1745301.76524957,130468.968,444528. 
 01/02  15:00:00,25.9984780171256,0.0,3961668.16519095,130468.968,444528. 
 01/02  16:00:00,25.9997589216276,0.0,3474679.00202026,130468.968,444528. 
 01/02  17:00:00,25.7499282536623,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.356010616971,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.3886586188419,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,22.097690661008,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,21.3449583818851,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,20.2016645863488,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,19.1840449696723,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,18.1891818300644,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.3834730394204,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.5305044473772,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.751579781807,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0256681350324,6380.6574819567,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000000001846,497031.597058101,0.0,72482.76,197568. 
 01/03  06:00:00,21.9030271025925,5548325.26734591,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999996,6025931.45103725,0.0,144965.52,197568. 
 01/03  08:00:00,22.0000000000002,4141914.30416612,0.0,434896.56,197568. 
 01/03  09:00:00,21.9999999999999,3564078.74167187,0.0,1243576.22587243,444528. 
 01/03  10:00:00,22.0000000000004,2750750.23285167,0.0,917137.696927658,444528. 
 01/03  11:00:00,22.0000000000002,2360875.07933815,0.0,361858.474011136,444528. 
 01/03  12:00:00,22.0000000000004,2019270.90551511,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1469239.78041047,0.0,309720.827124214,395136. 
 01/03  14:00:00,22.,1808915.73785854,0.0,380944.916977077,444528. 
 01/03  15:00:00,21.9999999999998,1848024.26531796,0.0,666851.191635324,444528. 
 01/03  16:00:00,22.,2040962.96940139,0.0,996807.835293291,444528. 
 01/03  17:00:00,22.,1815222.22633202,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1645869.27644134,0.0,1014758.64,395136. 
 01/03  19:00:00,21.9999999999998,1496583.83306127,0.0,724827.6,296352. 
 01/03  20:00:00,18.9009507179585,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,18.913030219797,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1160887385577,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.3864048159407,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.6349373225156,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.7105966431038,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.122884017096,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0025092982523,430204.07421692,0.0,72482.76,197568. 
