Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000063896444,1091868.54796619,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000005413572,1367926.96376079,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000611959,1458922.94940383,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000060172,1706277.52062779,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000005929,1863183.67509779,0.0,72482.76,197568. 
 01/01  06:00:00,21.8918002491363,7332155.63356148,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999921,7642012.58733678,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5518946.30910616,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5650381.3345359,0.0,1156109.25318473,444528. 
 01/01  10:00:00,22.0000000000003,4680796.54637573,0.0,130468.968,444528. 
 01/01  11:00:00,21.9999999999999,1349793.11845276,0.0,130468.968,444528. 
 01/01  12:00:00,23.2837254036595,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.4457732145083,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0174379445566,1578793.10323691,0.0,130468.968,444528. 
 01/01  15:00:00,22.0002500911372,2195889.60264206,0.0,319525.650159065,444528. 
 01/01  16:00:00,22.0000317228222,2394210.98800579,0.0,829231.361052475,444528. 
 01/01  17:00:00,22.0000045246307,2547263.84159072,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000006920268,2463776.13696564,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000001137686,2229258.43839601,0.0,724827.6,296352. 
 01/01  20:00:00,17.3235516855511,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.4593197416973,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.4254753840084,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.5521738293774,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0040450593626,344932.45041979,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000052947651,891870.490038936,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000004021082,1249296.42927752,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000504405,1346960.32643881,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000049133,1640795.30399109,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000004922,1858338.21107651,0.0,72482.76,197568. 
 01/02  06:00:00,21.8914742756654,7331285.71476557,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999917,7789032.04200342,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999983,5644835.76963372,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999998,5812639.99707114,0.0,1185954.06550165,444528. 
 01/02  10:00:00,22.0000000000002,4978936.72613501,0.0,130468.968,444528. 
 01/02  11:00:00,22.0000000000004,2922790.2124615,0.0,130468.968,444528. 
 01/02  12:00:00,23.0141265281507,0.0,0.0,130468.968,444528. 
