Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000074565678,1114241.40609692,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000006441165,1374086.36306574,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000712735,1469549.56825505,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000069911,1706480.49085935,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000006875,1860077.02983283,0.0,72482.76,197568. 
 01/01  06:00:00,21.8918572728904,7323554.38905348,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999924,7632816.31284147,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5510428.7699131,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5631520.50540875,0.0,1182397.05618101,444528. 
 01/01  10:00:00,22.,4442336.93393754,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1067743.64282852,0.0,130468.968,444528. 
 01/01  12:00:00,23.1646471344872,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.2748297675395,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0203376295671,1762052.18553035,0.0,130468.968,444528. 
 01/01  15:00:00,22.002278045589,2239083.05417037,0.0,493673.733094565,444528. 
 01/01  16:00:00,22.0002942397713,2411194.91808794,0.0,914517.494681945,444528. 
 01/01  17:00:00,22.0000427879501,2575001.71439686,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000066339498,2478378.49663249,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000011031722,2235750.79921824,0.0,724827.6,296352. 
 01/01  20:00:00,17.2378974288189,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.3795431766949,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.3607272354178,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.4965731563813,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0041063832898,387118.899273298,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000062273772,917422.805297052,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000004833885,1259616.17076769,0.0,72482.76,197568. 
 01/02  03:00:00,15.000000058131,1365903.29553641,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000056553,1643611.47905341,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000005658,1857710.33117597,0.0,72482.76,197568. 
 01/02  06:00:00,21.8915027081227,7327765.91828015,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999918,7781648.21860036,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5637666.83051384,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999997,5797139.18974287,0.0,1207175.87056862,444528. 
 01/02  10:00:00,22.0000000000001,4793253.74673324,0.0,130468.968,444528. 
 01/02  11:00:00,21.9999999999999,2826371.92329179,0.0,130468.968,444528. 
 01/02  12:00:00,22.5805844214049,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.7586853814106,0.0,14380.7043462039,130468.968,395136. 
 01/02  14:00:00,26.,0.0,818058.605575026,130468.968,444528. 
 01/02  15:00:00,26.0000000000001,0.0,1256039.13411433,130468.968,444528. 
 01/02  16:00:00,26.,0.0,18911.0725451471,130468.968,444528. 
 01/02  17:00:00,24.3910512630391,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.3113078522204,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.3396046642919,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.1538047336696,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.4208942377879,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.3390586160798,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.3612996347563,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.413375152328,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.6438838026646,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,15.8303100746196,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.0872661609957,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0013133665984,493089.746619766,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000632689763,814831.929742983,0.0,72482.76,197568. 
 01/03  06:00:00,21.905342713414,4703571.04580952,0.0,144965.52,197568. 
 01/03  07:00:00,22.0000000000001,6275121.25784717,0.0,144965.52,197568. 
 01/03  08:00:00,22.0000000000003,4263367.51851718,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3640425.70233147,0.0,1219188.79650082,444528. 
 01/03  10:00:00,22.,2868612.57913304,0.0,764087.935758244,444528. 
 01/03  11:00:00,22.,2496902.03197389,0.0,130468.968,444528. 
 01/03  12:00:00,22.,2019777.07513446,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1549133.78049672,0.0,130468.968,395136. 
 01/03  14:00:00,22.,1940597.76281556,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1973571.16845422,0.0,478848.098810153,444528. 
 01/03  16:00:00,22.,2117466.05554598,0.0,901656.385942212,444528. 
 01/03  17:00:00,22.0000000000002,1851968.10044592,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1669811.72756232,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1510604.77175897,0.0,724827.6,296352. 
 01/03  20:00:00,19.1280632972669,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0504547019481,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.227150106328,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4946195232303,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7366065840061,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.8062527793532,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.2090628800154,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.003887089391,374531.069834212,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001749816326,775382.855421979,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000125456842,1006093.39508073,0.0,72482.76,197568. 
 01/04  06:00:00,21.9042965535114,4762929.65424046,0.0,144965.52,197568. 
 01/04  07:00:00,22.0000000000003,6707464.41145676,0.0,144965.52,197568. 
 01/04  08:00:00,22.,4725020.24584973,0.0,434896.56,197568. 
 01/04  09:00:00,22.,4506867.57950701,0.0,1260835.89744083,444528. 
 01/04  10:00:00,22.0000000000001,3890553.10098614,0.0,746341.207201403,444528. 
 01/04  11:00:00,22.,3604029.06439441,0.0,130468.968,444528. 
 01/04  12:00:00,22.0000000000001,3065173.89127752,0.0,130468.968,444528. 
 01/04  13:00:00,22.,2010179.09768674,0.0,130468.968,395136. 
 01/04  14:00:00,22.,2658644.56230592,0.0,130468.968,444528. 
 01/04  15:00:00,22.,2736952.71579594,0.0,130468.968,444528. 
 01/04  16:00:00,22.,2847305.01130123,0.0,429246.005020986,444528. 
