Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000030959,964530.621018794,0.0,72482.76,197568. 
 01/01  02:00:00,15.000000000237,1309858.21413072,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000303,1382423.63880025,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000031,1670218.04796631,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000005,1839103.69799713,0.0,72482.76,197568. 
 01/01  06:00:00,21.8920365843065,7283812.6540409,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999927,7629247.89009716,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999987,5512778.43553722,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999997,5644835.46714267,0.0,1161021.95324974,444528. 
 01/01  10:00:00,21.9999999999999,4773589.32015582,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000001,1714120.36035682,0.0,130468.968,444528. 
 01/01  12:00:00,22.5631127673994,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.0021875509086,160843.900582881,0.0,130468.968,395136. 
 01/01  14:00:00,22.0000033705623,2059623.62733152,0.0,130468.968,444528. 
 01/01  15:00:00,22.0000004322667,2516971.35216413,0.0,320109.927586978,444528. 
 01/01  16:00:00,22.0000000610163,2571392.7144703,0.0,832771.407390734,444528. 
 01/01  17:00:00,22.0000000093576,2651863.38880608,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000015114,2523639.42999439,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000002613,2260040.10566598,0.0,724827.6,296352. 
 01/01  20:00:00,17.7517421769847,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.7588804973337,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.6926960534062,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.8002126819566,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0007363001616,131035.918857119,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000024845,763250.097322043,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000001703,1187258.90925608,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000181,1365814.58130351,0.0,72482.76,197568. 
 01/02  04:00:00,15.000000000002,1574289.0946067,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000002,1816560.88684506,0.0,72482.76,197568. 
 01/02  06:00:00,21.8919082020565,7241784.98825952,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999927,7766473.38490766,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5634073.0476636,0.0,434896.56,197568. 
 01/02  09:00:00,22.,5805428.26329172,0.0,1189722.00404704,444528. 
 01/02  10:00:00,22.,5049206.11105786,0.0,130468.968,444528. 
 01/02  11:00:00,22.,3115714.73327247,0.0,130468.968,444528. 
 01/02  12:00:00,22.1869048261924,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9367853411291,0.0,1687021.17408016,130468.968,395136. 
 01/02  14:00:00,26.0000000000002,0.0,5173111.56399907,130468.968,444528. 
 01/02  15:00:00,26.0000000000001,0.0,5691995.24806026,130468.968,444528. 
 01/02  16:00:00,25.9999999999999,0.0,2928182.41376247,130468.968,444528. 
 01/02  17:00:00,25.5386335434146,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.2033832447921,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.2239150014032,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.9453676735172,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,21.189238529626,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,20.0504408871871,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,19.033678462421,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,18.0411551291896,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.2358525689935,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.3842841000471,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.6062863045218,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0014355655877,115391.215622058,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000004759684,580767.089508368,0.0,72482.76,197568. 
 01/03  06:00:00,21.9032829872895,5415480.10192948,0.0,144965.52,197568. 
 01/03  07:00:00,22.,6094583.17220107,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999999,4181879.50012821,0.0,434896.56,197568. 
 01/03  09:00:00,22.0000000000002,3609266.75106067,0.0,1203687.61409514,444528. 
 01/03  10:00:00,22.,2885606.44894128,0.0,681004.774958725,444528. 
 01/03  11:00:00,22.,2475248.78657106,0.0,130468.968,444528. 
 01/03  12:00:00,22.,1982040.64410657,0.0,130468.968,444528. 
 01/03  13:00:00,21.9999999999998,1503546.45553357,0.0,130468.968,395136. 
 01/03  14:00:00,22.,1893332.00235302,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1994124.46709839,0.0,302086.172538996,444528. 
 01/03  16:00:00,22.,2131882.30153187,0.0,817209.952374183,444528. 
 01/03  17:00:00,22.,1837729.31744052,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1663105.25746258,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1509536.60302347,0.0,724827.6,296352. 
 01/03  20:00:00,19.0822774558043,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0220206911487,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1937421799812,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4622794369562,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7025197382016,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.7762740228524,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.1755791182865,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0034282256149,398929.935884282,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001594102503,793249.063769386,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000117367055,1015060.22796025,0.0,72482.76,197568. 
 01/04  06:00:00,21.9038219317387,4877595.20405936,0.0,144965.52,197568. 
 01/04  07:00:00,21.9999999999996,6721971.31848004,0.0,144965.52,197568. 
 01/04  08:00:00,21.9999999999999,4733791.62592241,0.0,434896.56,197568. 
 01/04  09:00:00,22.,4516971.92940311,0.0,1252769.10207108,444528. 
 01/04  10:00:00,22.,3930651.80734951,0.0,660926.326987053,444528. 
 01/04  11:00:00,21.9999999999999,3604013.4190986,0.0,130468.968,444528. 
 01/04  12:00:00,22.0000000000001,3016448.02456453,0.0,130468.968,444528. 
 01/04  13:00:00,21.9999999999998,1840557.39600276,0.0,130468.968,395136. 
 01/04  14:00:00,22.0000000000001,2298537.66381796,0.0,130468.968,444528. 
 01/04  15:00:00,22.,2346917.48488231,0.0,130468.968,444528. 
 01/04  16:00:00,22.,2660703.49596162,0.0,233191.132939096,444528. 
