Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000070443,987349.714656252,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000005485,1319579.98408421,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000705,1382277.37243666,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000071,1679293.06353684,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000009,1843625.90418196,0.0,72482.76,197568. 
 01/01  06:00:00,21.8919970718654,7292793.6314517,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999925,7629570.5028781,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999985,5511692.36536846,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5635686.27124861,0.0,1175772.61911623,444528. 
 01/01  10:00:00,22.0000000000001,4555373.39977328,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1129276.02966953,0.0,130468.968,444528. 
 01/01  12:00:00,23.7840518137702,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.8166953621735,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0145259446103,1224133.57516175,0.0,130468.968,444528. 
 01/01  15:00:00,22.000009496878,1906285.45546454,0.0,437624.907523924,444528. 
 01/01  16:00:00,22.0000011022181,2233446.16942311,0.0,887776.653937995,444528. 
 01/01  17:00:00,22.0000001493031,2468212.0895004,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000220085,2418642.12826918,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000035024,2204944.0937329,0.0,724827.6,296352. 
 01/01  20:00:00,17.6170668850873,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.7044193128929,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.6520526473349,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.7542232771296,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0010745406856,169460.629470018,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000056957,787193.944528589,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000003978,1198561.03988228,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000432,1365189.33868241,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000045,1584238.14078074,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000005,1821948.35206568,0.0,72482.76,197568. 
 01/02  06:00:00,21.8918578939641,7252927.99119456,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999926,7767262.74083851,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999984,5633354.91777016,0.0,434896.56,197568. 
 01/02  09:00:00,22.0000000000001,5797693.63759456,0.0,1202255.86925982,444528. 
 01/02  10:00:00,22.0000000000003,4884464.75351911,0.0,130468.968,444528. 
 01/02  11:00:00,22.0000000000003,2721633.27931614,0.0,130468.968,444528. 
 01/02  12:00:00,23.3336489616124,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9962691400459,0.0,1495969.40684299,130468.968,395136. 
 01/02  14:00:00,25.9999999999976,0.0,2913630.75670434,130468.968,444528. 
 01/02  15:00:00,25.9999999999998,0.0,2742538.02387987,130468.968,444528. 
 01/02  16:00:00,26.,0.0,844061.699723571,130468.968,444528. 
 01/02  17:00:00,24.7426893179714,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.5812371851773,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.6106297086656,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.3954336886046,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.6542749666828,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.5539436017186,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.5631299226611,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.6004640736911,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.8188540183987,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,15.9925834059869,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.237783635366,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0040200033144,390546.878734912,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001714600707,752795.127030042,0.0,72482.76,197568. 
 01/03  06:00:00,21.9044153246071,4993371.1683168,0.0,144965.52,197568. 
 01/03  07:00:00,22.0000000000002,6222458.37562257,0.0,144965.52,197568. 
 01/03  08:00:00,22.,4241198.7718619,0.0,434896.56,197568. 
 01/03  09:00:00,22.0000000000002,3632067.02980056,0.0,1215049.46761587,444528. 
 01/03  10:00:00,22.0000000000002,2876515.59264514,0.0,728211.027043435,444528. 
 01/03  11:00:00,22.,2474476.82796145,0.0,130468.968,444528. 
 01/03  12:00:00,22.0000000000002,1983494.32996309,0.0,130468.968,444528. 
 01/03  13:00:00,22.0000000000002,1510828.69907247,0.0,130468.968,395136. 
 01/03  14:00:00,22.0000000000002,1907524.46339796,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1955051.65742458,0.0,421755.27873365,444528. 
 01/03  16:00:00,22.0000000000002,2106280.29836549,0.0,874029.018375767,444528. 
 01/03  17:00:00,22.0000000000002,1833942.71281599,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1660325.30911715,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1507187.52867113,0.0,724827.6,296352. 
 01/03  20:00:00,19.055791970447,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0093330217256,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1806969100769,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4522917285658,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.6937043048184,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.7675533639381,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.1688448650424,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0033200536612,402828.092998624,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001550564564,795072.5826617,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000114502349,1015211.56158816,0.0,72482.76,197568. 
 01/04  06:00:00,21.9037804673337,4888377.64408414,0.0,144965.52,197568. 
 01/04  07:00:00,21.9999999999999,6722096.39210149,0.0,144965.52,197568. 
 01/04  08:00:00,22.0000000000001,4733290.19244008,0.0,434896.56,197568. 
 01/04  09:00:00,22.0000000000004,4512831.85519689,0.0,1258815.50178067,444528. 
 01/04  10:00:00,22.0000000000003,3906132.93186605,0.0,709021.169896984,444528. 
