Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000074324,990009.427295833,0.0,72482.76,197568. 
 01/01  02:00:00,15.00000000058,1321415.45109453,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000741,1385824.45390029,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000075,1680117.90927691,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000007,1844868.16834879,0.0,72482.76,197568. 
 01/01  06:00:00,21.8919814862378,7295502.60168838,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999927,7631408.80311322,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5513283.26556257,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999998,5643984.36123585,0.0,1162670.13629959,444528. 
 01/01  10:00:00,22.0000000000001,4593215.44195228,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1102789.79148287,0.0,130468.968,444528. 
 01/01  12:00:00,23.8007692874515,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.8482321504744,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0146862237549,1192104.95963702,0.0,130468.968,444528. 
 01/01  15:00:00,22.0000092080865,1925622.48542079,0.0,358424.03649094,444528. 
 01/01  16:00:00,22.0000010745358,2248642.03793156,0.0,848254.107094852,444528. 
 01/01  17:00:00,22.0000001455631,2468313.76876002,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000214576,2418869.69505912,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000034154,2205268.80872095,0.0,724827.6,296352. 
 01/01  20:00:00,17.6131639508409,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.7011844767573,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.6486552105603,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.750887429042,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0010987123696,172398.198274289,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000060101,789347.383543968,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000004202,1199871.6500646,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000456,1365371.64986337,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000045,1585750.91049415,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000006,1823408.59633413,0.0,72482.76,197568. 
 01/02  06:00:00,21.8918391747725,7256375.89492409,0.0,144965.52,197568. 
