Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000087421,996076.113779643,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000006853,1324289.66621934,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000873,1389106.96634666,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000087,1681482.97024854,0.0,72482.76,197568. 
 01/01  05:00:00,15.000000000001,1845639.92281107,0.0,72482.76,197568. 
 01/01  06:00:00,21.8919729054925,7297245.00857471,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999927,7631918.49679514,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5513574.36309066,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999998,5644129.96096123,0.0,1162799.02147842,444528. 
 01/01  10:00:00,22.0000000000002,4596166.91056375,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1112408.54725342,0.0,130468.968,444528. 
 01/01  12:00:00,23.7845954803995,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.8352169784561,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0146222503752,1204795.86015552,0.0,130468.968,444528. 
 01/01  15:00:00,22.0000093993269,1933898.49956572,0.0,359047.243974125,444528. 
 01/01  16:00:00,22.000001099703,2253053.2799815,0.0,848590.239998742,444528. 
 01/01  17:00:00,22.0000001492183,2470908.26328499,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000220216,2420348.71251748,0.0,1014758.64,395136. 
 01/01  19:00:00,22.000000003509,2206068.86555763,0.0,724827.6,296352. 
 01/01  20:00:00,17.5953149111354,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.6879199034522,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.6356351172524,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.7393071144425,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0011738560263,181850.83138276,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000070802,795437.400730615,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000004975,1202865.4273713,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000544,1365036.6241324,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000055,1588687.59547918,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000006,1825291.35341869,0.0,72482.76,197568. 
 01/02  06:00:00,21.8918193076568,7260455.87962558,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999924,7770363.94698699,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999983,5635499.2960463,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999996,5805186.95266768,0.0,1191227.70181215,444528. 
 01/02  10:00:00,21.9999999999998,4913537.24043649,0.0,130468.968,444528. 
 01/02  11:00:00,22.,2763208.49499387,0.0,130468.968,444528. 
 01/02  12:00:00,23.4656695554431,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9811336190978,0.0,2136721.46883528,130468.968,395136. 
 01/02  14:00:00,25.9999999973057,0.0,3723425.58334784,130468.968,444528. 
 01/02  15:00:00,25.9999999995953,0.0,3316496.86104981,130468.968,444528. 
 01/02  16:00:00,25.9999999999754,0.0,1136258.63543007,130468.968,444528. 
 01/02  17:00:00,24.8582151401983,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.6765934432585,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.7057847999246,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.4803890120476,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.7363639546374,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.6296374140105,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.6343562463745,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.666650994195,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.8809395235816,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.0503612640873,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.2915865567005,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0046024842677,353238.404168313,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001876414168,729408.58280655,0.0,72482.76,197568. 
 01/03  06:00:00,21.9041717504345,5074688.48889389,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999999,6203957.66487736,0.0,144965.52,197568. 
 01/03  08:00:00,22.,4233188.69792825,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3633979.67555707,0.0,1205050.57098611,444528. 
 01/03  10:00:00,22.,2896411.06996789,0.0,687056.029734708,444528. 
 01/03  11:00:00,22.0000000000002,2472653.60468049,0.0,130468.968,444528. 
 01/03  12:00:00,22.,1973720.66359057,0.0,130468.968,444528. 
 01/03  13:00:00,22.0000000000002,1499408.10799282,0.0,130468.968,395136. 
 01/03  14:00:00,22.0000000000002,1897311.08474573,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1979490.94516683,0.0,341761.803263675,444528. 
 01/03  16:00:00,22.0000000000002,2123535.2853366,0.0,833555.647038234,444528. 
 01/03  17:00:00,22.,1835726.14947706,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1661692.11836514,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1508257.44777809,0.0,724827.6,296352. 
 01/03  20:00:00,19.066125057066,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0139367354529,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.18523885968,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4554403354787,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.6962214142098,0.0,0.0,72482.76,197568. 
