Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000221257,1039855.28655107,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000017949,1344838.74892226,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000002176,1418171.95824146,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000216,1693677.30647742,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000023,1854336.97363506,0.0,72482.76,197568. 
 01/01  06:00:00,21.8918856331932,7314794.44972135,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999922,7637268.89738634,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999982,5516599.69352689,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5648735.9941721,0.0,1157997.1434133,444528. 
 01/01  10:00:00,22.,4617230.91328282,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000001,1159410.30725059,0.0,130468.968,444528. 
 01/01  12:00:00,23.7071341638588,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.7709452962125,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0142115936256,1265481.36670214,0.0,130468.968,444528. 
 01/01  15:00:00,22.0000103398074,1989287.83422538,0.0,332176.158617275,444528. 
 01/01  16:00:00,22.0000012305422,2284378.92154526,0.0,835408.44809776,444528. 
 01/01  17:00:00,22.0000001685942,2486023.08906147,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000250539,2429043.20868223,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000040158,2210872.73437107,0.0,724827.6,296352. 
 01/01  20:00:00,17.4669988995101,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.5786292475994,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.5406374056027,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.6552894581356,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.001631432447,250269.289234369,0.0,72482.76,197568. 
 01/02  01:00:00,15.000000018115,839335.44835835,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000013173,1224322.54049053,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000001549,1355901.23243883,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000154,1612657.85065274,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000017,1840666.95010838,0.0,72482.76,197568. 
 01/02  06:00:00,21.8916570727317,7293684.91590697,0.0,144965.52,197568. 
 01/02  07:00:00,21.999999999992,7779426.37782589,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999982,5640212.24127799,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999996,5809944.19683908,0.0,1187516.03541042,444528. 
 01/02  10:00:00,21.9999999999999,4930272.9281468,0.0,130468.968,444528. 
 01/02  11:00:00,22.,2799074.73153011,0.0,130468.968,444528. 
 01/02  12:00:00,23.4129174437638,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9786233106134,0.0,2288846.46264892,130468.968,395136. 
 01/02  14:00:00,25.9999999954305,0.0,3982532.25638007,130468.968,444528. 
 01/02  15:00:00,25.9999999992801,0.0,3535677.89263333,130468.968,444528. 
 01/02  16:00:00,25.9999999999533,0.0,1218853.55628016,130468.968,444528. 
 01/02  17:00:00,24.8886546128369,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.6990580466335,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.7278074118927,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.4998486587618,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.7548962878632,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.6464784773958,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.6499385953034,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.6808536286796,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.8939660899729,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.0621831975546,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.3022828657916,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0046969379255,346064.824288823,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001898754052,725141.076398849,0.0,72482.76,197568. 
 01/03  06:00:00,21.9041263673979,5089490.68419384,0.0,144965.52,197568. 
 01/03  07:00:00,22.,6201233.68932647,0.0,144965.52,197568. 
 01/03  08:00:00,22.,4232366.87162981,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3635716.61029754,0.0,1201852.66755495,444528. 
 01/03  10:00:00,22.0000000000002,2910678.76092534,0.0,662253.185043725,444528. 
 01/03  11:00:00,21.9999999999998,2474827.58876486,0.0,130468.968,444528. 
 01/03  12:00:00,22.0000000000002,1973095.9922608,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1497710.89210152,0.0,130468.968,395136. 
 01/03  14:00:00,22.,1894988.04875593,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1989777.31207314,0.0,314402.463147676,444528. 
 01/03  16:00:00,22.,2130595.7153244,0.0,819939.994687039,444528. 
 01/03  17:00:00,22.,1837552.33340062,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1663013.02465853,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1509499.21313952,0.0,724827.6,296352. 
 01/03  20:00:00,19.0816063352904,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0216371137386,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1933095508895,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4618797339801,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7021100841217,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.775875851594,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.1751748054373,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0034221290741,399214.552424943,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001591862117,793442.888652557,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000117237153,1015152.42276347,0.0,72482.76,197568. 
 01/04  06:00:00,21.903816578773,4878890.10169666,0.0,144965.52,197568. 
 01/04  07:00:00,22.,6722145.24437457,0.0,144965.52,197568. 
 01/04  08:00:00,21.9999999999998,4733894.55573955,0.0,434896.56,197568. 
 01/04  09:00:00,22.0000000000002,4517619.75424041,0.0,1251886.33936056,444528. 
 01/04  10:00:00,22.,3942816.81663349,0.0,641368.811051475,444528. 
 01/04  11:00:00,22.0000000000002,3582561.45949873,0.0,130468.968,444528. 
 01/04  12:00:00,22.,2957655.63223305,0.0,130468.968,444528. 
 01/04  13:00:00,22.,1788803.26209556,0.0,130468.968,395136. 
 01/04  14:00:00,22.,2378493.58692743,0.0,130468.968,444528. 
 01/04  15:00:00,22.,2479079.82260609,0.0,130468.968,444528. 
 01/04  16:00:00,21.9999999999998,2769564.1358528,0.0,252400.165919948,444528. 
 01/04  17:00:00,21.9999999999998,2588112.64814349,0.0,1304689.68,444528. 
 01/04  18:00:00,22.,2413023.69222954,0.0,1014758.64,395136. 
 01/04  19:00:00,22.,2137854.51478179,0.0,724827.6,296352. 
 01/04  20:00:00,18.0195507999543,0.0,0.0,724827.6,296352. 
 01/04  21:00:00,18.0882380487575,0.0,0.0,434896.56,246960. 
 01/04  22:00:00,17.2083014656246,0.0,0.0,434896.56,246960. 
 01/04  23:00:00,16.404573788228,0.0,0.0,144965.52,197568. 
 01/04  24:00:00,15.5586616909139,0.0,0.0,72482.76,197568. 
 01/05  01:00:00,15.0015083723888,130643.71258772,0.0,72482.76,197568. 
 01/05  02:00:00,15.000000625804,670728.849049639,0.0,72482.76,197568. 
 01/05  03:00:00,15.0000000379353,986572.870382134,0.0,72482.76,197568. 
 01/05  04:00:00,15.0000000035869,1123134.83226745,0.0,72482.76,197568. 
 01/05  05:00:00,15.0000000003155,1362556.87421244,0.0,72482.76,197568. 
 01/05  06:00:00,21.8967425769934,6406194.78724959,0.0,144965.52,197568. 
 01/05  07:00:00,21.9999999999982,7257883.91793222,0.0,144965.52,197568. 
 01/05  08:00:00,21.9999999999998,5207495.63389795,0.0,434896.56,197568. 
 01/05  09:00:00,22.0000000000002,5238825.734592,0.0,1173065.17724996,444528. 
 01/05  10:00:00,22.0000000000002,4269357.94107807,0.0,130468.968,444528. 
 01/05  11:00:00,22.,806406.47776289,0.0,130468.968,444528. 
 01/05  12:00:00,25.8930072095153,0.0,815444.44492943,130468.968,444528. 
 01/05  13:00:00,26.0000000000001,0.0,4238762.92459046,130468.968,395136. 
 01/05  14:00:00,26.0000000000001,0.0,5293694.05004749,130468.968,444528. 
 01/05  15:00:00,26.0000000000002,0.0,4186578.8669844,130468.968,444528. 
 01/05  16:00:00,26.,0.0,1471629.24038188,130468.968,444528. 
 01/05  17:00:00,24.9336177129976,0.0,0.0,1304689.68,444528. 
 01/05  18:00:00,23.6157708300846,0.0,0.0,1014758.64,395136. 
 01/05  19:00:00,22.5615009925622,0.0,0.0,724827.6,296352. 
 01/05  20:00:00,21.1389075258918,0.0,0.0,724827.6,296352. 
 01/05  21:00:00,20.2807666823451,0.0,0.0,434896.56,246960. 
 01/05  22:00:00,18.9874296079914,0.0,0.0,434896.56,246960. 
 01/05  23:00:00,17.8343062417838,0.0,0.0,144965.52,197568. 
 01/05  24:00:00,16.6967809133172,0.0,0.0,72482.76,197568. 
 01/06  01:00:00,15.7479791511257,0.0,0.0,72482.76,148176. 
 01/06  02:00:00,15.0014032701971,203123.533562285,0.0,72482.76,148176. 
 01/06  03:00:00,15.0000000108882,870674.311009391,0.0,72482.76,148176. 
 01/06  04:00:00,15.0000000007931,1241105.23153077,0.0,72482.76,148176. 
 01/06  05:00:00,15.0000000000925,1350153.52858662,0.0,72482.76,148176. 
 01/06  06:00:00,15.0000000000088,1577413.0741611,0.0,72482.76,148176. 
 01/06  07:00:00,21.8942018348318,6850193.18405043,0.0,144965.52,197568. 
 01/06  08:00:00,21.999999999996,7211726.67340689,0.0,144965.52,197568. 
 01/06  09:00:00,21.9999999999993,5625476.51599931,0.0,702363.229799685,246960. 
 01/06  10:00:00,22.,4544833.92226434,0.0,547645.725561294,246960. 
 01/06  11:00:00,22.0000000000001,3925030.38938418,0.0,72482.76,246960. 
 01/06  12:00:00,22.0000000000002,3105939.34931598,0.0,72482.76,246960. 
