Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000056904779,1074635.88852106,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000004749387,1359620.85376572,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000546428,1445675.8315473,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000053721,1699837.3066139,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000005292,1858005.60977796,0.0,72482.76,197568. 
 01/01  06:00:00,21.8918558236896,7321481.03475924,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999924,7637591.18928493,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999984,5515808.96958503,0.0,434896.56,197568. 
 01/01  09:00:00,22.0000000000001,5634376.38328012,0.0,1182331.42616819,444528. 
 01/01  10:00:00,22.,4467464.67960723,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1063254.97724284,0.0,130468.968,444528. 
 01/01  12:00:00,23.5986607363543,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.6559536791543,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0225431271158,1391621.09848873,0.0,130468.968,444528. 
 01/01  15:00:00,22.0002570276194,1987362.41901974,0.0,475311.464070444,444528. 
 01/01  16:00:00,22.0000305977392,2273993.90632043,0.0,905560.654590499,444528. 
 01/01  17:00:00,22.0000042174338,2495421.59506248,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000006294878,2434155.65556223,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000001012604,2213313.83996098,0.0,724827.6,296352. 
 01/01  20:00:00,17.3570995737127,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.4951850354033,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.4596840773375,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.5841804038021,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0039514763024,319711.015535748,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000047009046,875184.055811723,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000003519823,1241086.15975798,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000444027,1339886.37233051,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000043295,1634148.71060695,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000004338,1853196.79599894,0.0,72482.76,197568. 
 01/02  06:00:00,21.8915313098207,7320171.65549196,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999917,7784545.11742606,0.0,144965.52,197568. 
 01/02  08:00:00,21.999999999998,5641793.52101084,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999997,5799377.32450922,0.0,1207246.33054878,444528. 
 01/02  10:00:00,22.0000000000002,4815395.49380563,0.0,130468.968,444528. 
 01/02  11:00:00,22.0000000000001,2722771.60837722,0.0,130468.968,444528. 
 01/02  12:00:00,23.0144729546699,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9282043060358,0.0,770356.446719114,130468.968,395136. 
 01/02  14:00:00,26.0000000000001,0.0,2111256.19511109,130468.968,444528. 
 01/02  15:00:00,26.,0.0,2418409.62309553,130468.968,444528. 
 01/02  16:00:00,26.,0.0,914080.974893314,130468.968,444528. 
 01/02  17:00:00,24.7814609367924,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.6061643836783,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.6373479935655,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.4187355830446,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.6769321423943,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.574736794974,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.5826521181265,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.6185255720561,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.8357119219561,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.0081796184409,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.2522091364596,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0041971240146,380657.266173251,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001769082995,746712.048754486,0.0,72482.76,197568. 
 01/03  06:00:00,21.9043464351272,5015921.23319658,0.0,144965.52,197568. 
 01/03  07:00:00,22.,6217738.46483332,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999999,4239270.11358497,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3629060.47829079,0.0,1219309.75797185,444528. 
 01/03  10:00:00,22.,2856039.38724209,0.0,763948.297238512,444528. 
