Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0008021889647,832966.82006443,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000556040056,1237536.69522241,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000057299267,1398817.39263584,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000005771077,1586035.63459313,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000565565,1778748.97937822,0.0,72482.76,197568. 
 01/01  06:00:00,21.8927014449964,7152643.55593094,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999942,7581230.07735966,0.0,144965.52,197568. 
 01/01  08:00:00,21.999999999999,5480520.42587702,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999998,5607674.12573936,0.0,1197128.30124275,444528. 
 01/01  10:00:00,22.,4862314.08779198,0.0,130468.968,444528. 
 01/01  11:00:00,21.9999999999999,2577405.8245151,0.0,130468.968,444528. 
 01/01  12:00:00,22.,1360912.96853991,0.0,130468.968,444528. 
 01/01  13:00:00,21.9999999999999,1347911.58075488,0.0,145282.029569946,395136. 
 01/01  14:00:00,21.9999999999998,2748609.18887018,0.0,241834.86084536,444528. 
 01/01  15:00:00,21.9999999999998,2812749.57854237,0.0,571878.03401246,444528. 
 01/01  16:00:00,22.0000000000002,2751384.47922128,0.0,952917.591845091,444528. 
 01/01  17:00:00,21.9999999999998,2785763.59885672,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2598934.42915671,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000000002,2292077.52522324,0.0,724827.6,296352. 
 01/01  20:00:00,18.1617034653289,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,18.0144862778736,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.9392983168051,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,16.0171557530489,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0784715990466,0.0,0.0,72482.76,197568. 
 01/02  01:00:00,15.0006219806309,637261.592839441,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000386933078,1119802.27256281,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000036429751,1347156.90739681,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000003722058,1517001.38582313,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000372469,1774093.13857733,0.0,72482.76,197568. 
 01/02  06:00:00,21.8924043237893,7144175.57004658,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999937,7727470.63480327,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999986,5607228.00869889,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999997,5774722.19184165,0.0,1218826.27260544,444528. 
 01/02  10:00:00,21.9999999999999,5075288.51052049,0.0,193732.230653124,444528. 
 01/02  11:00:00,22.0000000000005,3506847.44165191,0.0,130468.968,444528. 
 01/02  12:00:00,22.0000000000001,1655164.57219929,0.0,130468.968,444528. 
 01/02  13:00:00,24.2306318497776,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.9173072785879,0.0,10462.6894899534,130468.968,444528. 
 01/02  15:00:00,25.9999999999997,0.0,1543046.92543733,130468.968,444528. 
 01/02  16:00:00,26.,0.0,1645429.35002214,130468.968,444528. 
 01/02  17:00:00,25.0904437485265,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.8476391250197,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.8787112352175,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.6401775415109,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.9003824740226,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.7894218709279,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.7938477459095,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.8242763264094,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.0387728851937,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.2073177749532,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.4481595206041,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0022076630197,225209.619017092,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000015450823,645410.87742949,0.0,72482.76,197568. 
 01/03  06:00:00,21.9036918378654,5268798.51645152,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999997,6124666.49926199,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999999,4187136.72460473,0.0,434896.56,197568. 
