Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000001504,855236.947646879,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000000107,1246397.32557372,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000013,1396539.76556675,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000002,1589435.51199466,0.0,72482.76,197568. 
 01/01  05:00:00,15.,1777189.9733965,0.0,72482.76,197568. 
 01/01  06:00:00,21.8927377246589,7147950.47806098,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999939,7573388.45183364,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999988,5472585.21324872,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5599858.77477012,0.0,1201183.77645348,444528. 
 01/01  10:00:00,22.,4610580.65481606,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000001,2057035.41618171,0.0,130468.968,444528. 
 01/01  12:00:00,22.,334169.694540514,0.0,130468.968,444528. 
 01/01  13:00:00,22.,887150.194502502,0.0,173910.407963125,395136. 
 01/01  14:00:00,21.9999999999998,2510091.09059903,0.0,270351.948707709,444528. 
 01/01  15:00:00,22.,2684568.04065911,0.0,594518.949141445,444528. 
 01/01  16:00:00,22.,2677441.9767301,0.0,965060.221278681,444528. 
 01/01  17:00:00,22.,2742382.90422182,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2571799.48918334,0.0,1014758.64,395136. 
 01/01  19:00:00,22.,2279407.75951375,0.0,724827.6,296352. 
 01/01  20:00:00,18.0515816789802,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.9643821898939,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.8845208183604,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.9726514331886,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0457626170152,8517.72617666312,0.0,72482.76,197568. 
 01/02  01:00:00,15.000000000118,662629.997540114,0.0,72482.76,197568. 
