Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0002203198504,845335.756425589,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000154367939,1245674.846441,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000016123342,1401290.82674609,0.0,72482.76,197568. 
 01/01  04:00:00,15.000000162055,1594160.22742742,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000158911,1785020.27246355,0.0,72482.76,197568. 
 01/01  06:00:00,21.8926290476058,7166738.23019976,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999939,7586988.65215182,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999988,5484672.68422029,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999999,5604132.27799179,0.0,1203592.3941926,444528. 
 01/01  10:00:00,22.0000000000003,4960907.19251518,0.0,130468.968,444528. 
 01/01  11:00:00,22.,2798922.67005305,0.0,130468.968,444528. 
 01/01  12:00:00,22.,1585191.65307844,0.0,130468.968,444528. 
 01/01  13:00:00,22.,1358498.58132628,0.0,232781.911563003,395136. 
 01/01  14:00:00,22.,2717116.80291548,0.0,306387.077253892,444528. 
 01/01  15:00:00,22.,2772538.90512099,0.0,610677.794767483,444528. 
 01/01  16:00:00,22.,2720580.06412453,0.0,970875.969183217,444528. 
 01/01  17:00:00,22.,2771865.48255735,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2591381.48748995,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000000002,2289495.28193835,0.0,724827.6,296352. 
 01/01  20:00:00,18.1317243102722,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.9998177610127,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.9224924149708,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,16.0022062705448,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0634746276165,0.0,0.0,72482.76,197568. 
 01/02  01:00:00,15.0001713746105,648755.897739856,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000107724524,1127106.60675995,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000010242284,1350070.24977126,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000001043237,1522940.52263366,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000104423,1778745.92698271,0.0,72482.76,197568. 
 01/02  06:00:00,21.8923475380957,7155204.29821195,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999935,7732382.04503061,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999987,5610804.91695103,0.0,434896.56,197568. 
 01/02  09:00:00,22.,5772159.15259628,0.0,1223800.900152,444528. 
 01/02  10:00:00,21.9999999999997,5091299.92415973,0.0,297467.80588736,444528. 
 01/02  11:00:00,22.0000000000001,3604642.72496735,0.0,130468.968,444528. 
 01/02  12:00:00,22.,1918589.18217144,0.0,130468.968,444528. 
 01/02  13:00:00,24.7911742785908,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.9613003413347,0.0,1541660.96305846,130468.968,444528. 
 01/02  15:00:00,25.999863768956,0.0,4132363.13937206,130468.968,444528. 
 01/02  16:00:00,25.9999764977938,0.0,3893174.13671889,130468.968,444528. 
 01/02  17:00:00,25.8849193253092,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.4572282155867,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.4903742757221,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,22.1890711571348,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,21.4341223394869,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,20.2847346592903,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,19.2631143967788,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,18.263603977931,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.4542915233518,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.5974304796861,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.8149595823832,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0781919212417,0.0,0.0,72482.76,197568. 
 01/03  05:00:00,15.0010102891607,457964.291355526,0.0,72482.76,197568. 
 01/03  06:00:00,21.902898769924,5618526.40209774,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999995,5997532.66845767,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999999,4128152.07703813,0.0,434896.56,197568. 
