Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.000352154835,838953.420781626,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000245202035,1239422.16464367,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000025376024,1397260.5288839,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000002550827,1585420.27085436,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000249705,1776391.42692289,0.0,72482.76,197568. 
 01/01  06:00:00,21.8927368961213,7146800.52404447,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999941,7576190.72580622,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999989,5475865.30150284,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999995,5602948.80613206,0.0,1199418.51859064,444528. 
 01/01  10:00:00,22.,4782047.65414251,0.0,130468.968,444528. 
 01/01  11:00:00,22.,2378349.98469845,0.0,130468.968,444528. 
 01/01  12:00:00,22.,1058553.96998353,0.0,130468.968,444528. 
 01/01  13:00:00,22.,1204938.22212829,0.0,168672.734674634,395136. 
 01/01  14:00:00,21.9999999999998,2670413.88785575,0.0,263954.160833031,444528. 
 01/01  15:00:00,21.9999999999998,2768790.28928106,0.0,587884.160961265,444528. 
 01/01  16:00:00,22.,2725802.27122043,0.0,960723.747991575,444528. 
 01/01  17:00:00,21.9999999999998,2771093.37897993,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000000002,2589426.95927154,0.0,1014758.64,395136. 
 01/01  19:00:00,22.,2287537.55888913,0.0,724827.6,296352. 
 01/01  20:00:00,18.1260190783373,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.9995381971091,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.922927439513,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,16.0044360700585,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0668388582022,0.0,0.0,72482.76,197568. 
 01/02  01:00:00,15.0002742960728,644858.350607257,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000171727376,1123598.21049785,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000016254234,1347676.7944735,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000001656847,1518747.06158402,0.0,72482.76,197568. 
 01/02  05:00:00,15.000000016565,1773572.33687683,0.0,72482.76,197568. 
 01/02  06:00:00,21.8924207337378,7142067.12548681,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999938,7723384.38667048,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999988,5603296.78446781,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999996,5770733.172607,0.0,1220662.22977272,444528. 
 01/02  10:00:00,21.9999999999999,5002550.76063716,0.0,208742.469659274,444528. 
 01/02  11:00:00,22.0000000000002,3404874.77709971,0.0,130468.968,444528. 
 01/02  12:00:00,22.0000000000002,1412166.41918837,0.0,130468.968,444528. 
 01/02  13:00:00,24.1235441830321,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.406828647512,0.0,0.0,130468.968,444528. 
 01/02  15:00:00,25.9918292683083,0.0,446155.490497851,130468.968,444528. 
 01/02  16:00:00,25.9999927585307,0.0,283904.330681859,130468.968,444528. 
 01/02  17:00:00,24.5374395542753,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.410012512077,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.4504149132047,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.2576789963981,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.5294190855736,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.4463955668724,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.4699793009817,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.5222495572053,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.754330333467,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,15.9414783746862,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.1994405125408,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0034258417551,408827.245227344,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001483455413,756522.882068274,0.0,72482.76,197568. 
 01/03  06:00:00,21.9046231629241,4943847.94817978,0.0,144965.52,197568. 
 01/03  07:00:00,22.0000000000002,6208885.38806111,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999998,4224795.19611554,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3611782.94205722,0.0,1230972.18319585,444528. 
 01/03  10:00:00,22.0000000000002,2824148.2569306,0.0,842470.067400441,444528. 
 01/03  11:00:00,21.9999999999998,2505081.26520343,0.0,184727.916029662,444528. 
 01/03  12:00:00,22.0000000000002,2079649.29931402,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1607932.79901239,0.0,151571.554550692,395136. 
 01/03  14:00:00,22.,1938403.25245403,0.0,248514.600271898,444528. 
 01/03  15:00:00,22.,1946796.47177359,0.0,574762.956644806,444528. 
 01/03  16:00:00,21.9999999999998,2131170.52943759,0.0,949381.462751686,444528. 
 01/03  17:00:00,22.0000000000002,1884612.34126586,0.0,1304689.68,444528. 
 01/03  18:00:00,21.9999999999998,1681940.32483373,0.0,1014758.64,395136. 
 01/03  19:00:00,22.0000000000002,1512657.51486826,0.0,724827.6,296352. 
 01/03  20:00:00,19.2097138860468,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0993047353415,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.2858055364461,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.5517795932171,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7973649382481,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.8596386310577,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.2693466099676,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0044933332318,330247.715280566,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001904784322,742248.125198078,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000130452943,988283.856477491,0.0,72482.76,197568. 
 01/04  06:00:00,21.9052528775494,4528842.61021825,0.0,144965.52,197568. 
 01/04  07:00:00,22.0000000000003,6681328.00211433,0.0,144965.52,197568. 
 01/04  08:00:00,22.,4708944.47100608,0.0,434896.56,197568. 
 01/04  09:00:00,22.,4492624.41143845,0.0,1266855.20205914,444528. 
 01/04  10:00:00,22.,3853940.27230643,0.0,827397.554929233,444528. 
 01/04  11:00:00,22.,3678029.71941528,0.0,130468.968,444528. 
 01/04  12:00:00,22.,3218628.51544881,0.0,130468.968,444528. 
 01/04  13:00:00,22.,2150773.88682056,0.0,130468.968,395136. 
 01/04  14:00:00,22.0000000000003,2907296.20489111,0.0,130468.968,444528. 
 01/04  15:00:00,22.,2898862.75015722,0.0,130468.968,444528. 
 01/04  16:00:00,22.0000000000005,2864757.90211777,0.0,523610.503900568,444528. 
 01/04  17:00:00,22.0000000000005,2698897.73467531,0.0,1304689.68,444528. 
 01/04  18:00:00,22.0000000000001,2473863.33090587,0.0,1014758.64,395136. 
 01/04  19:00:00,22.0000000000002,2162232.16870264,0.0,724827.6,296352. 
 01/04  20:00:00,18.396912683925,0.0,0.0,724827.6,296352. 
 01/04  21:00:00,18.3359549283308,0.0,0.0,434896.56,246960. 
 01/04  22:00:00,17.4419173876371,0.0,0.0,434896.56,246960. 
 01/04  23:00:00,16.6128634543344,0.0,0.0,144965.52,197568. 
 01/04  24:00:00,15.7637116089856,0.0,0.0,72482.76,197568. 
 01/05  01:00:00,15.0538333198402,0.0,0.0,72482.76,197568. 
 01/05  02:00:00,15.0005996798112,555099.562124249,0.0,72482.76,197568. 
 01/05  03:00:00,15.0000324212153,920699.132042797,0.0,72482.76,197568. 
 01/05  04:00:00,15.0000026503087,1107313.59692311,0.0,72482.76,197568. 
 01/05  05:00:00,15.0000002387907,1296943.66890975,0.0,72482.76,197568. 
 01/05  06:00:00,21.897590118867,6227327.04172934,0.0,144965.52,197568. 
 01/05  07:00:00,21.9999999999984,7204121.03749516,0.0,144965.52,197568. 
 01/05  08:00:00,21.9999999999998,5172105.64452442,0.0,434896.56,197568. 
 01/05  09:00:00,22.,5197706.95216465,0.0,1210268.38555928,444528. 
 01/05  10:00:00,22.0000000000003,4428689.93159598,0.0,130468.968,444528. 
 01/05  11:00:00,22.0000000000002,2002792.02679247,0.0,130468.968,444528. 
 01/05  12:00:00,22.8270997533523,0.0,0.0,130468.968,444528. 
 01/05  13:00:00,24.8564800134158,0.0,0.0,130468.968,395136. 
 01/05  14:00:00,25.6334808840327,0.0,0.0,130468.968,444528. 
 01/05  15:00:00,25.9900580732097,0.0,914401.046101624,130468.968,444528. 
 01/05  16:00:00,25.9999660082684,0.0,614324.695205783,130468.968,444528. 
 01/05  17:00:00,24.6163165598942,0.0,0.0,1304689.68,444528. 
 01/05  18:00:00,23.3592457915252,0.0,0.0,1014758.64,395136. 
 01/05  19:00:00,22.3176121619193,0.0,0.0,724827.6,296352. 
 01/05  20:00:00,20.9263303736122,0.0,0.0,724827.6,296352. 
 01/05  21:00:00,20.0841427482433,0.0,0.0,434896.56,246960. 
 01/05  22:00:00,18.8133241926054,0.0,0.0,434896.56,246960. 
 01/05  23:00:00,17.6767215374225,0.0,0.0,144965.52,197568. 
 01/05  24:00:00,16.5559516792961,0.0,0.0,72482.76,197568. 
 01/06  01:00:00,15.619011196424,0.0,0.0,72482.76,148176. 
 01/06  02:00:00,15.0040592465032,312298.734754457,0.0,72482.76,148176. 
 01/06  03:00:00,15.0000048721041,923696.961507875,0.0,72482.76,148176. 
 01/06  04:00:00,15.0000003689118,1258187.11456264,0.0,72482.76,148176. 
 01/06  05:00:00,15.0000000455409,1333331.19281115,0.0,72482.76,148176. 
 01/06  06:00:00,15.0000000043205,1591759.41743177,0.0,72482.76,148176. 
 01/06  07:00:00,21.8940750568767,6880619.2340474,0.0,144965.52,197568. 
 01/06  08:00:00,21.9999999999962,7210173.08997499,0.0,144965.52,197568. 
 01/06  09:00:00,21.999999999999,5618361.09138339,0.0,708731.502508689,246960. 
 01/06  10:00:00,21.9999999999998,4530186.53482892,0.0,597671.674751986,246960. 
 01/06  11:00:00,22.0000000000001,3887090.19341516,0.0,236145.094668873,246960. 
 01/06  12:00:00,22.0000000000001,3287927.98411062,0.0,72482.76,246960. 
 01/06  13:00:00,22.0000000000001,2667999.19137826,0.0,72482.76,246960. 
 01/06  14:00:00,22.0000000000001,2410645.03562773,0.0,72482.76,246960. 
 01/06  15:00:00,22.,1639651.44384111,0.0,21744.828,172872. 
 01/06  16:00:00,22.0000000000001,1653523.37950672,0.0,79447.7548600979,172872. 
 01/06  17:00:00,22.0000000000003,1866779.5743315,0.0,217448.28,172872. 
 01/06  18:00:00,19.1450016660686,0.0,0.0,72482.76,148176. 
 01/06  19:00:00,18.0231863518218,0.0,0.0,72482.76,148176. 
 01/06  20:00:00,16.9183134607514,0.0,0.0,72482.76,148176. 
 01/06  21:00:00,15.9073706369373,0.0,0.0,72482.76,148176. 
 01/06  22:00:00,15.0007489702187,126713.693316483,0.0,72482.76,148176. 
 01/06  23:00:00,15.0000000024942,778846.482436177,0.0,72482.76,148176. 
 01/06  24:00:00,15.0000000001623,1125503.58568661,0.0,72482.76,148176. 
 01/07  01:00:00,15.0000000000155,1235241.37431931,0.0,72482.76,148176. 
 01/07  02:00:00,15.0000000000015,1388800.46404079,0.0,72482.76,148176. 
 01/07  03:00:00,15.0000000000003,1546376.42294854,0.0,72482.76,148176. 
 01/07  04:00:00,15.0000000000003,1637979.05899447,0.0,72482.76,148176. 
 01/07  05:00:00,14.9999999999999,1763107.61390672,0.0,72482.76,148176. 
 01/07  06:00:00,15.0000000000001,1875823.5591632,0.0,72482.76,148176. 
