Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0026618429048,789857.145590804,0.0,72482.76,197568. 
 01/01  02:00:00,15.0001776951945,1208384.02822446,0.0,72482.76,197568. 
 01/01  03:00:00,15.000017534542,1387622.11573014,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000017800167,1557859.10525875,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000001740487,1756575.08853153,0.0,72482.76,197568. 
 01/01  06:00:00,21.8929608394989,7102312.91556717,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999945,7560135.87337791,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999989,5465061.92996156,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999999,5595722.83318337,0.0,1201258.88942184,444528. 
 01/01  10:00:00,22.,4997686.77212251,0.0,130468.968,444528. 
 01/01  11:00:00,22.,3029717.1457997,0.0,130468.968,444528. 
 01/01  12:00:00,22.,2090397.28980372,0.0,130468.968,444528. 
 01/01  13:00:00,22.,1702406.70468059,0.0,171870.646683474,395136. 
 01/01  14:00:00,21.9999999999998,2951512.34370701,0.0,265267.858914176,444528. 
 01/01  15:00:00,22.,2939024.56733778,0.0,588964.521177039,444528. 
 01/01  16:00:00,22.0000000000002,2833149.6076769,0.0,962084.861443625,444528. 
 01/01  17:00:00,22.0000000000003,2838870.0173473,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000000003,2629130.05515354,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000000003,2300936.4539005,0.0,724827.6,296352. 
 01/01  20:00:00,18.2701545603781,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,18.0631622044664,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.9967294756279,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,16.0679106607666,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.1297136822817,0.0,0.0,72482.76,197568. 
 01/02  01:00:00,15.0020408191794,597700.591767732,0.0,72482.76,197568. 
 01/02  02:00:00,15.0001224894971,1094207.31233296,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000111662693,1336098.246556,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000011541965,1496598.98228546,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000001153842,1757797.75909667,0.0,72482.76,197568. 
 01/02  06:00:00,21.8926067300495,7105078.97625831,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999944,7709348.78940247,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999991,5593828.67527226,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999998,5764345.43973069,0.0,1222235.63553567,444528. 
 01/02  10:00:00,22.,5157817.14043132,0.0,226069.853345204,444528. 
 01/02  11:00:00,22.,3736186.75856375,0.0,130468.968,444528. 
 01/02  12:00:00,21.9999999999999,1967259.75567006,0.0,130468.968,444528. 
 01/02  13:00:00,23.7745236019791,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.6405553397382,0.0,0.0,130468.968,444528. 
 01/02  15:00:00,25.9791606703814,0.0,1488794.18185766,130468.968,444528. 
 01/02  16:00:00,25.9978283176822,0.0,1989266.34010455,130468.968,444528. 
 01/02  17:00:00,25.2243384977262,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.953687288733,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.9909752607733,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.7446082909751,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,21.006899371005,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.8929284646111,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.8967663243115,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.9256382113433,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.1399027627215,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.3075425780431,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.5478013372709,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0017080814496,147321.755936837,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000007249026,589900.538571497,0.0,72482.76,197568. 
 01/03  06:00:00,21.9035071355076,5361991.39153807,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999996,6076259.47202877,0.0,144965.52,197568. 
 01/03  08:00:00,22.0000000000002,4159023.8491877,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3576907.58824568,0.0,1232402.81209255,444528. 
 01/03  10:00:00,22.,2807766.2594672,0.0,847811.797784369,444528. 
 01/03  11:00:00,22.,2512334.83351681,0.0,190492.37482247,444528. 
 01/03  12:00:00,22.,2100133.42832933,0.0,130468.968,444528. 
 01/03  13:00:00,22.0000000000002,1630784.13647924,0.0,154751.299886896,395136. 
 01/03  14:00:00,22.,1958603.48703382,0.0,249811.289615888,444528. 
 01/03  15:00:00,22.,1957825.5060883,0.0,575849.518669018,444528. 
 01/03  16:00:00,21.9999999999997,2143124.14749942,0.0,950784.293721375,444528. 
 01/03  17:00:00,22.0000000000002,1896192.68397702,0.0,1304689.68,444528. 
 01/03  18:00:00,22.0000000000002,1689868.85136233,0.0,1014758.64,395136. 
 01/03  19:00:00,22.0000000000002,1514536.69668854,0.0,724827.6,296352. 
 01/03  20:00:00,19.2558415919499,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.132942235863,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.3148942831228,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.5793967008338,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.826441632052,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.8852698052795,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.2977040892225,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0046831172366,309566.140399571,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001929711181,726783.168325591,0.0,72482.76,197568. 
