Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000089988,997354.451771218,0.0,72482.76,197568. 
 01/01  02:00:00,15.000000000706,1325013.68530563,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000898,1389617.54214086,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000089,1682228.52704091,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000011,1846249.54388727,0.0,72482.76,197568. 
 01/01  06:00:00,21.8919660729371,7298543.81795987,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999922,7632496.88221577,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999983,5514004.36824546,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999992,5647424.89107017,0.0,1157999.41860725,444528. 
 01/01  10:00:00,21.9999999999997,4588769.36667605,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1107827.47819567,0.0,130468.968,444528. 
 01/01  12:00:00,23.8033552238146,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.8504295859461,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0146897226402,1189462.34988305,0.0,130468.968,444528. 
 01/01  15:00:00,22.000009231404,1939984.01559151,0.0,332187.130979355,444528. 
 01/01  16:00:00,22.000001082206,2258681.04958829,0.0,835414.361603924,444528. 
 01/01  17:00:00,22.0000001468825,2471245.62221388,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000216799,2420562.45228121,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000034553,2206230.88603995,0.0,724827.6,296352. 
 01/01  20:00:00,17.5923752620927,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.6856599989487,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.6333703517729,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.7372267811126,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0011874484281,183593.040606294,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000072897,796613.301288736,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000005127,1203495.2946065,0.0,72482.76,197568. 
 01/02  03:00:00,15.000000000056,1365010.70264884,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000056,1589364.59547194,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000007,1825827.64520735,0.0,72482.76,197568. 
 01/02  06:00:00,21.891812962075,7261675.95322691,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999925,7770917.48799827,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5635899.03358022,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999997,5807775.67236101,0.0,1187517.92500427,444528. 
 01/02  10:00:00,21.9999999999999,4907376.74266184,0.0,130468.968,444528. 
 01/02  11:00:00,22.0000000000001,2756722.62649018,0.0,130468.968,444528. 
 01/02  12:00:00,23.4752151619387,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9811845830673,0.0,2135627.16451079,130468.968,395136. 
 01/02  14:00:00,25.9999999973304,0.0,3705747.70448196,130468.968,444528. 
 01/02  15:00:00,25.9999999996036,0.0,3269817.62537641,130468.968,444528. 
 01/02  16:00:00,25.9999999999785,0.0,1007625.1433448,130468.968,444528. 
 01/02  17:00:00,24.8112880607897,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.6345331616465,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.6628541594539,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.441903427965,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.698657698078,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.5944582754635,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.6008038464946,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.6350167734252,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.8507828727279,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.0218110545264,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.2644983050547,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0043392189011,372496.96969989,0.0,72482.76,197568. 
 01/03  05:00:00,15.0001811606591,741946.104514123,0.0,72482.76,197568. 
 01/03  06:00:00,21.9042893107217,5034147.83988441,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999999,6214635.08977635,0.0,144965.52,197568. 
 01/03  08:00:00,22.,4238374.50641978,0.0,434896.56,197568. 
 01/03  09:00:00,21.9999999999999,3638633.60316395,0.0,1201854.36070489,444528. 
 01/03  10:00:00,22.,2912930.96268334,0.0,662261.260396815,444528. 
 01/03  11:00:00,22.0000000000002,2476014.25931673,0.0,130468.968,444528. 
 01/03  12:00:00,21.9999999999999,1975090.24371977,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1500304.51131529,0.0,130468.968,395136. 
 01/03  14:00:00,21.9999999999998,1897406.99117951,0.0,130468.968,444528. 
 01/03  15:00:00,22.,1993531.22362672,0.0,314413.630393685,444528. 
 01/03  16:00:00,22.0000000000002,2133453.69281732,0.0,819946.101957558,444528. 
 01/03  17:00:00,21.9999999999998,1839832.27368265,0.0,1304689.68,444528. 
 01/03  18:00:00,22.0000000000001,1664221.8415106,0.0,1014758.64,395136. 
 01/03  19:00:00,22.0000000000002,1509601.95961391,0.0,724827.6,296352. 
 01/03  20:00:00,19.0853711291509,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0239379090417,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1960261171814,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4645087746611,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7048898096915,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.7783349561729,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.177919782364,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0034630291463,397214.690752024,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001606626676,791986.855493853,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000118061666,1014435.50445104,0.0,72482.76,197568. 
 01/04  06:00:00,21.9038547878052,4869701.1109451,0.0,144965.52,197568. 
 01/04  07:00:00,21.9999999999999,6720925.24364646,0.0,144965.52,197568. 
 01/04  08:00:00,22.0000000000001,4733155.5387652,0.0,434896.56,197568. 
 01/04  09:00:00,22.0000000000001,4517148.19139703,0.0,1251887.22916013,444528. 
