Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000035898,908185.370558473,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000002633,1278470.30468011,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000297,1403362.13322669,0.0,72482.76,197568. 
 01/01  04:00:00,15.000000000003,1626194.9419259,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000004,1807058.6118339,0.0,72482.76,197568. 
 01/01  06:00:00,21.8923923350834,7214157.92604523,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999933,7602706.64127705,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999987,5494542.62511256,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999996,5602656.47779964,0.0,1218234.09606405,444528. 
 01/01  10:00:00,22.,4722933.78567197,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000001,2082604.00770819,0.0,130468.968,444528. 
 01/01  12:00:00,22.,300542.442916046,0.0,130468.968,444528. 
 01/01  13:00:00,22.,704544.407817185,0.0,338010.156136317,395136. 
 01/01  14:00:00,22.0000000000001,2331326.19503189,0.0,407677.859414766,444528. 
 01/01  15:00:00,22.,2533335.52648937,0.0,687997.384896353,444528. 
 01/01  16:00:00,22.0000000000002,2573885.58806952,0.0,1011472.03086469,444528. 
 01/01  17:00:00,22.,2692682.98502299,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2545728.84313439,0.0,1014758.64,395136. 
 01/01  19:00:00,22.,2269520.01255585,0.0,724827.6,296352. 
 01/01  20:00:00,17.9111027322707,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.8712425419859,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.7971372001402,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.8931538371761,0.0,0.0,144965.52,197568. 
