People
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.8
0.64
0.48
0.32
0.32
0.32
0.32
0.48
0.32
0.32
0.32
0.48
0.64
0.64
0.64
0.64
0.8
0.8
0.8
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
0.24
0.36
0.24
0.24
0.24
0.36
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.48
0.36
0.24
0.24
0.24
