Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.00000000006,920857.283667973,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000000044,1288172.4440971,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000006,1405609.68715111,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000003,1640072.04100639,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000001,1819604.83600758,0.0,72482.76,197568. 
 01/01  06:00:00,21.8922416206299,7242260.28100613,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999931,7616991.95762053,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999989,5505876.98746647,0.0,434896.56,197568. 
 01/01  09:00:00,22.0000000000002,5638403.40730583,0.0,1165445.88041515,444528. 
 01/01  10:00:00,21.9999999999999,4825487.23135909,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000001,1950793.39724088,0.0,130468.968,444528. 
 01/01  12:00:00,22.1647511084928,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.0039806514275,482765.542603306,0.0,130468.968,395136. 
 01/01  14:00:00,22.0004456554592,2278273.87349886,0.0,130468.968,444528. 
 01/01  15:00:00,22.0000602934419,2608869.38257166,0.0,362811.165281268,444528. 
 01/01  16:00:00,22.0000088281218,2624490.40927442,0.0,851363.855588543,444528. 
 01/01  17:00:00,22.0000013901716,2687360.46433687,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000002291899,2543752.90619789,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000404192,2269741.52846665,0.0,724827.6,296352. 
 01/01  20:00:00,17.8965668764979,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.8603077156678,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.7845575803591,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.8801246925617,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0000413765647,64694.5682713565,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000000475,719970.972728425,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000000032,1165480.97257164,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000003,1362607.97892641,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000001,1555354.61090261,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000001,1803875.3954729,0.0,72482.76,197568. 
 01/02  06:00:00,21.892046785756,7213698.40819269,0.0,144965.52,197568. 
 01/02  07:00:00,21.999999999993,7757777.59796049,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5628987.53045032,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999997,5800427.86059419,0.0,1193301.23396208,444528. 
 01/02  10:00:00,22.0000000000002,5092978.09656503,0.0,130468.968,444528. 
 01/02  11:00:00,21.9999999999999,3220585.39514557,0.0,130468.968,444528. 
 01/02  12:00:00,22.,210873.516849942,0.0,130468.968,444528. 
 01/02  13:00:00,25.901181681995,0.0,1188219.08180383,130468.968,395136. 
 01/02  14:00:00,26.,0.0,4934768.59823947,130468.968,444528. 
 01/02  15:00:00,26.0000000000001,0.0,5867883.83203238,130468.968,444528. 
 01/02  16:00:00,26.0000000000001,0.0,3081694.10798244,130468.968,444528. 
 01/02  17:00:00,25.5928579120609,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.2443268164179,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.2658758751841,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.9838721761124,0.0,0.0,724827.6,296352. 
