Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000088032,997463.011877037,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000006909,1325559.53192764,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000879,1390265.74462004,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000087,1683324.40862611,0.0,72482.76,197568. 
 01/01  05:00:00,15.000000000001,1847473.85601406,0.0,72482.76,197568. 
 01/01  06:00:00,21.8919507320554,7301281.48123264,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999923,7634181.07598702,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999988,5515426.03097979,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5646152.03709437,0.0,1161019.06992865,444528. 
 01/01  10:00:00,21.9999999999999,4743638.78946585,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000001,1614488.52332397,0.0,130468.968,444528. 
 01/01  12:00:00,22.7539049767667,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.0136799951145,689.81297108371,0.0,130468.968,395136. 
 01/01  14:00:00,22.0000000033641,1948465.05306539,0.0,130468.968,444528. 
 01/01  15:00:00,22.0000000004183,2458119.23852413,0.0,320096.022467807,444528. 
 01/01  16:00:00,22.0000000000578,2537052.36581588,0.0,832763.913288066,444528. 
 01/01  17:00:00,22.0000000000089,2631681.16398279,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000000012,2512113.61500936,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000000002,2254279.21398346,0.0,724827.6,296352. 
 01/01  20:00:00,17.6426212532091,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.6876034185818,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.6392924667897,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.7378550029245,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0011768440525,182291.753842392,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000071279,796289.691441785,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000005012,1203561.57403942,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000548,1365289.90507198,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000054,1589692.038817,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000005,1826474.63123915,0.0,72482.76,197568. 
 01/02  06:00:00,21.8918031824498,7263337.57197474,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999925,7772318.59671138,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5637111.85847301,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999995,5806950.28972944,0.0,1189719.6093915,444528. 
 01/02  10:00:00,21.9999999999998,5026184.7132784,0.0,130468.968,444528. 
 01/02  11:00:00,22.0000000000001,3062556.64310183,0.0,130468.968,444528. 
 01/02  12:00:00,22.4140485681365,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.9611206712605,0.0,2013858.2018214,130468.968,395136. 
 01/02  14:00:00,26.0000000000001,0.0,5214509.27164237,130468.968,444528. 
 01/02  15:00:00,26.0000000000001,0.0,5404415.27961591,130468.968,444528. 
 01/02  16:00:00,26.0000000000001,0.0,2607950.96629986,130468.968,444528. 
 01/02  17:00:00,25.4197450596773,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.1154164190499,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.1348149824826,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,21.8652187977268,0.0,0.0,724827.6,296352. 
