Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000151244,1012028.00349616,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000011977,1325483.06425849,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000001548,1378461.72270372,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000153,1678016.93059873,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000016,1836626.67343485,0.0,72482.76,197568. 
 01/01  06:00:00,21.8921020963104,7275959.85145263,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999927,7613940.44568545,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999987,5497087.67496427,0.0,434896.56,197568. 
 01/01  09:00:00,22.,5606909.86552911,0.0,1209499.88115202,444528. 
 01/01  10:00:00,22.,4401415.33130625,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1181153.57051393,0.0,130468.968,444528. 
 01/01  12:00:00,22.6806563688808,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.0002849264677,58093.7674598085,0.0,287434.7961203,395136. 
 01/01  14:00:00,22.0000000007805,1934540.76467488,0.0,364082.673016482,444528. 
 01/01  15:00:00,22.0000000000936,2336850.25528721,0.0,655823.142040763,444528. 
 01/01  16:00:00,22.0000000000126,2462535.69735553,0.0,993608.033454241,444528. 
 01/01  17:00:00,22.0000000000021,2621749.14196494,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000000000003,2504033.7279075,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000000000003,2247718.01249483,0.0,724827.6,296352. 
 01/01  20:00:00,17.5416587465143,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.6235311206458,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.5784466965087,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.6885767855903,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0014407335203,219854.943250393,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000123798,817075.365499867,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000008834,1210632.120074,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000993,1359565.89715002,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000098,1593816.3908626,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000012,1822985.61625088,0.0,72482.76,197568. 
 01/02  06:00:00,21.8918816761383,7252120.52464631,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999927,7755755.03209605,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999985,5621567.24291993,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999998,5774669.34583339,0.0,1228718.1936211,444528. 
 01/02  10:00:00,22.0000000000002,4667569.71042923,0.0,277116.797519292,444528. 
 01/02  11:00:00,22.0000000000003,2943097.38425051,0.0,130468.968,444528. 
 01/02  12:00:00,22.0885389397595,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,24.9207066327006,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.5314789573262,0.0,0.0,130468.968,444528. 
 01/02  15:00:00,25.6876192939048,0.0,0.0,130468.968,444528. 
