Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000063929333,1091995.9149053,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000005417023,1368018.89656346,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000612283,1459065.544473,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000060205,1706395.55085239,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000005931,1863302.96489584,0.0,72482.76,197568. 
 01/01  06:00:00,21.8917988159257,7332415.87955339,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999923,7642160.21607661,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5519067.36915409,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999998,5650397.64761021,0.0,1156167.17256241,444528. 
 01/01  10:00:00,21.9999999999998,4684765.52759838,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1361996.80510247,0.0,130468.968,444528. 
 01/01  12:00:00,23.2656826869231,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.4319043244521,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0170278249357,1591137.87042393,0.0,130468.968,444528. 
 01/01  15:00:00,22.0002471563467,2204176.26373465,0.0,319846.146797614,444528. 
 01/01  16:00:00,22.0000314322928,2398584.46958288,0.0,829404.425738009,444528. 
 01/01  17:00:00,22.0000044909106,2549864.10929991,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000006877482,2465279.00109761,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000001131947,2230066.81771656,0.0,724827.6,296352. 
 01/01  20:00:00,17.3241315461065,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.4592216524078,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.4254268024175,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.5520316666799,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.00404538031,345044.890781721,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000052974511,891965.383516771,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000004023479,1249357.61971539,0.0,72482.76,197568. 
